# TUM trajectory format
# timestamp x y z qx qy qz qw
1756541092.778288 139.16234530020017 -102.01588904912143 18.040000000000003 0.74503767380379 0.6643994012065104 0.016219490901163425 0.056826300287587186
1756541092.788565 139.15516887780876 -102.01260778301162 18.040000000000003 0.7422698543074057 0.6674524017782127 0.015937548061813342 0.057347618160962024
1756541092.798672 139.14799245551856 -102.00932651620377 18.040000000000003 0.7394929403275801 0.6704833870268221 0.01603872376044604 0.057835787077266915
1756541092.808839 139.14081603561203 -102.00604524974149 18.040000000000003 0.7367345172807067 0.67346575035163 0.016089529072189333 0.05837175005698496
1756541092.819047 139.1174131185993 -101.99592981779062 18.040000000000003 0.7283458027006011 0.6824105859776699 0.01566689559005574 0.05985592883416492
1756541092.829152 139.10929987133926 -101.99251273452109 18.040000000000003 0.7253559730359616 0.6855560241395288 0.015478484697151322 0.06026662972603719
1756541092.839399 139.10118662407922 -101.98909565125156 18.040000000000003 0.7226529420114378 0.688355522987312 0.015472528304137582 0.06082762730006332
1756541092.849585 139.09307337681912 -101.985678567982 18.040000000000003 0.7197492640946433 0.6913462744644842 0.015446043513148591 0.06134122071729324
1756541092.859793 139.0851192229596 -101.98116411854446 18.040000000000003 0.7168253933969917 0.694335901869047 0.014941441698635078 0.06193354565105566
1756541092.870029 139.07700597569954 -101.97774703527493 18.040000000000003 0.7140228538198299 0.6971780530233299 0.015143975217174626 0.06232805644496347
1756541092.880211 139.0688927283383 -101.97432995270344 18.040000000000003 0.7110740168418274 0.70015133226084 0.01481780451975229 0.06278763552654106
1756541092.890332 139.05984265610834 -101.97077705297222 18.040000000000003 0.7081649678841828 0.7030402584607885 0.01465529174285316 0.06341920583635477
1756541092.900517 139.0517294088483 -101.96735996970267 18.029999999999998 0.7052798292482263 0.7058965853454328 0.014583139513454144 0.06385691266559902
1756541092.910625 139.0428384276352 -101.96270970345788 18.029999999999998 0.7023445709397703 0.7087834007448169 0.01423436269664295 0.06430845526571674
1756541092.920850 139.03378835302158 -101.95915680338106 18.029999999999998 0.6993186389243127 0.7117214779069374 0.01405688602027351 0.06487205172047986
1756541092.931011 139.02473828317534 -101.95560390399541 18.029999999999998 0.6965010648294219 0.7144368193897248 0.01402430858280529 0.06534230299392253
1756541092.941301 139.01584730196228 -101.95095363775062 18.029999999999998 0.6934545114681709 0.7173616688413491 0.013521997118222717 0.0658044998121683
1756541092.951503 139.00679722724743 -101.94740073837187 18.029999999999998 0.690458110024912 0.720192584085838 0.013463563111474732 0.0664000948563567
1756541092.961717 138.9968103300477 -101.94371202217897 18.029999999999998 0.6875386904308411 0.7229423118327797 0.013208755831998598 0.06686173563325065
1756541092.971856 138.9879193489358 -101.93906175523612 18.029999999999998 0.6844906682556523 0.7258022331075706 0.012794234193515639 0.06723058127367114
1756541092.981987 138.977932451736 -101.93537303904321 18.029999999999998 0.6815009123288936 0.7285481993977355 0.012673527255326172 0.06792208297830528
1756541092.992234 138.9690414705229 -101.93072277279842 18.029999999999998 0.6784731991633041 0.7313354434726439 0.012589738716168251 0.06829411114321195
1756541093.002465 138.9590545733231 -101.9270340566055 18.029999999999998 0.675418087575041 0.7341234772780337 0.011915385155841542 0.06878336050434448
1756541093.012622 138.94922676475647 -101.92224797355345 18.029999999999998 0.6724183085174708 0.7368306030688048 0.01191623377009985 0.06922632537193828
1756541093.022787 138.93939895867476 -101.91746189014891 18.029999999999998 0.6694032045443477 0.739523338212068 0.011561520730426987 0.06979192807078528
1756541093.032950 138.92941205909125 -101.91377317361045 18.029999999999998 0.6662444607594918 0.7423507782256151 0.011137762867149783 0.07006847232124276
1756541093.043099 138.91974334402633 -101.90788972369232 18.029999999999998 0.6632110122366457 0.7450032905184516 0.01095520098494776 0.07071940282626055
1756541093.053351 138.91164781830216 -101.89775262208747 18.029999999999998 0.6602745836017399 0.7475772389724601 0.01058058108273188 0.07109006487417402
1756541093.063566 138.90261546770935 -101.88747970332287 18.029999999999998 0.657031318130969 0.7503861650467171 0.01004813709449869 0.07162042475783559
1756541093.073740 138.89436085096838 -101.87843996823159 18.029999999999998 0.6540949351176014 0.7529099019494028 0.009853576988165332 0.07203750704029062
1756541093.083915 138.88532850037552 -101.86816704946699 18.029999999999998 0.6508810918482277 0.7556629884425021 0.00936844964609192 0.07238428229826219
1756541093.094085 138.8762961472978 -101.85789413105488 18.029999999999998 0.6477594745367442 0.758279542629909 0.009003236229489103 0.07306668265531992
1756541093.104281 138.867263796705 -101.84762121229028 18.029999999999998 0.6447046154442212 0.7608514642558017 0.008678649423509674 0.07338725508496223
1756541093.114449 138.85823144611217 -101.8373482935257 18.029999999999998 0.6415108583995192 0.7635176586511281 0.008032333416878683 0.07375693257783722
1756541093.124628 138.84919909303443 -101.82707537511357 18.02 0.638312913679988 0.7661384973327507 0.007684714360878373 0.07435974918778711
1756541093.134809 138.83922991747176 -101.81666663988729 18.02 0.6352579244541514 0.7686484078597121 0.007443014147389817 0.07464312462199792
1756541093.145051 138.83019756439404 -101.80639372147517 18.02 0.6320368302765356 0.7712536569997582 0.006615798039453343 0.07518958009452106
1756541093.155210 138.82038747994937 -101.79488761903725 18.02 0.6288290293796404 0.7738286220304085 0.006389262065633512 0.07564716033160489
1756541093.165399 138.810418302003 -101.7844788834654 18.02 0.6256851218477664 0.776329028344178 0.0059137939139445855 0.07613405998679917
1756541093.175602 138.80044912644033 -101.77407014823913 18.02 0.6224294394260492 0.7789152649507752 0.005329534585642261 0.07644736112867583
1756541093.185811 138.79047995077644 -101.7636614137109 18.02 0.6192669293912137 0.7813636901202402 0.004995271938451841 0.07716411848987574
1756541093.195987 138.78066986394808 -101.75215531092744 18.02 0.6160456427913503 0.7838791092812615 0.004601955506791132 0.0774605062965747
1756541093.206192 138.77070068590052 -101.74174657605363 18.02 0.6127530026439492 0.7864133030284923 0.0038385987008703855 0.07793035179347461
1756541093.216298 138.759794685368 -101.73120202436566 18.02 0.6096420900989833 0.7887881058299698 0.0036356280701728486 0.07833663440209218
1756541093.226507 138.74904777356977 -101.71956010512051 18.02 0.6063463033647162 0.7912783962874537 0.0030837112006053386 0.07882354147036517
1756541093.236678 138.73907859552222 -101.70915137024672 18.02 0.6030558726813408 0.7937566592035116 0.0025967544760149967 0.0791658844504264
1756541093.246916 138.7283316861077 -101.69750945134712 18.02 0.5997998250698462 0.7961727559757972 0.0022993203953386504 0.0796481362858246
1756541093.257116 138.71742568309026 -101.68696490001165 18.02 0.5966547809594981 0.7985009982100206 0.0016561307228445483 0.07997803102604455
1756541093.267284 138.70667877129205 -101.67532298076648 18.02 0.5932017068055886 0.8010217325830168 0.0012027230525197606 0.08046410646926785
1756541093.277451 138.69483594330472 -101.66464261296932 18.02 0.590063177715754 0.8033061307806466 0.000925494349621922 0.08077035356132994
1756541093.287588 138.68408903389025 -101.65300069406973 18.02 0.586715146731302 0.805719417111372 0.00024764418112555926 0.08112642083894449
1756541093.297737 138.6720871148861 -101.64341769278614 18.02 0.5833766522924109 0.8080887326168982 -9.611892911711176e-05 0.08163499579755291
1756541093.307920 138.6588301886761 -101.63589360946412 18.02 0.5802009326385718 0.8103395292975446 -0.0005572110970223405 0.08195373413676076
1756541093.318137 138.6463509963179 -101.62960270981537 18.02 0.5767544858434811 0.8127725445961481 -0.0011539844001157587 0.08218103266647711
1756541093.328289 138.63293497898982 -101.62317599370496 18.02 0.5735097850609888 0.8150096158744075 -0.0016524287333115001 0.08272316453588258
1756541093.338517 138.619518961763 -101.6167492768965 18.01 0.5702167158126612 0.8173008690209737 -0.0019131357155794625 0.0828765733915072
1756541093.348753 138.60516611708135 -101.61018674397883 18.01 0.5668445085149515 0.819591581735615 -0.0028423620758829793 0.08335984220465771
1756541093.358966 138.5917500998545 -101.60376002717037 18.01 0.5635829532491964 0.8218195411703435 -0.0031093021960849937 0.08352980783728456
1756541093.369128 138.57755634867462 -101.59610012738666 18.01 0.5602374690876024 0.8240645925723317 -0.0037603168996808802 0.08388912632593573
1756541093.379351 138.56414033134655 -101.58967341127627 18.01 0.5568557283903951 0.8263200919921508 -0.004430692097144301 0.08418534490293608
1756541093.389559 138.5499465801667 -101.58201351149253 18.01 0.5535771406384599 0.8284768131285744 -0.004853656433881382 0.08458700544463173
1756541093.399718 138.5355937354851 -101.57545097857486 18.01 0.5502664500841471 0.8306642475259116 -0.00554694280808511 0.08469340717839789
1756541093.409872 138.52124089090466 -101.56888844495914 18.01 0.5468024816204651 0.8329119000158394 -0.006243195857847055 0.08500491404140131
1756541093.420092 138.50704713972482 -101.56122854517544 18.01 0.5436042888152484 0.8349693611699515 -0.00659116649596572 0.08530591780957482
1756541093.430276 138.49191656357505 -101.55343282893003 18.01 0.5401891913299773 0.8371530978536773 -0.007409641823570711 0.08553026091567241
1756541093.440535 138.47756372137835 -101.54687029565989 18.01 0.5367852936057863 0.8393052056428801 -0.007907484190496535 0.08582419264455428
1756541093.450701 138.4624331428449 -101.53907457906891 18.01 0.5334528495017039 0.841404965966596 -0.008400074776495145 0.08599522864097278
1756541093.460932 138.44730256431146 -101.53127886247793 18.01 0.5301556401793478 0.8434584101386703 -0.009155865200465005 0.08619209757746567
1756541093.471069 138.4321719881617 -101.52348314623254 18.01 0.526703360840216 0.8455897700224959 -0.009566807879867306 0.08642908480317064
1756541093.481331 138.41704140962827 -101.51568742964157 18.01 0.5233482975406598 0.8476505553665984 -0.009969230086320363 0.08657776792847181
1756541093.491487 138.4017517424617 -101.50898907990974 18.01 0.5200035027453417 0.8496753789739881 -0.010821937768159482 0.08678129499452826
1756541093.501641 138.38662116392825 -101.50119336331878 18.01 0.5165881819188893 0.85173107435898 -0.011143833616342 0.08698644863060907
1756541093.511824 138.37055376280864 -101.49326183061169 18.01 0.5132998928846978 0.8536933638000983 -0.011737654583334398 0.08713832700432872
1756541093.521986 138.35558227539326 -101.48436874680911 18.01 0.5097331815738172 0.8558067634058344 -0.012330570313209912 0.08726296091249221
1756541093.532105 138.33951487188995 -101.47643721375643 18.01 0.506598928124462 0.8576317894412563 -0.012773682616364697 0.08753326679241
1756541093.542449 138.32344746848787 -101.46850568000573 18.01 0.5032866443309109 0.8595747862060215 -0.013193200164437204 0.08751959795625815
1756541093.552566 138.30738006488335 -101.4605741476511 18.01 0.5000067908884858 0.861437951226385 -0.014041185583064499 0.0878675728565913
1756541093.562672 138.29147175498298 -101.45154524703437 18.01 0.4969410549285746 0.8632128920041043 -0.014272226613200064 0.08780315798356803
1756541093.572844 138.27446752650982 -101.44347789752004 18.01 0.4938383898621653 0.8649718156893453 -0.014999744218399258 0.0878772463997583
1756541093.582997 138.2584001230065 -101.43554636446737 18.01 0.49065503902675045 0.8667416912367675 -0.015554715834262826 0.08817326218872373
1756541093.593209 138.2415549856514 -101.42638164774141 18.01 0.4877659568731991 0.8683599094086883 -0.016093230800936612 0.08818416507341209
1756541093.603343 138.22470984829627 -101.41721693101545 18.01 0.48470406883601497 0.8700612845386186 -0.016837276251149245 0.08815799980298462
1756541093.613525 138.20770561982312 -101.40914958150111 18.01 0.4816095277358193 0.8717445240461922 -0.01725616857070839 0.08840798739830145
1756541093.623790 138.1908604848517 -101.39998486512071 18.01 0.4788330489792076 0.8732497265499848 -0.017934825007912075 0.08849953862923962
1756541093.633968 138.17401534511285 -101.39082014804919 18.01 0.4757871180944152 0.8749061488551704 -0.01870478909107316 0.0884080302680919
1756541093.644135 138.1570111166397 -101.38275279853484 18.01 0.47280257235496914 0.8764892169287113 -0.01926290957847134 0.08861896239964827
