# TUM trajectory format
# timestamp x y z qx qy qz qw
1756534040.998880 155.28783728840386 53.64742822865208 14.97 0.7249519438433564 -0.6876695015410567 0.01951874404270003 -0.034268854649803615
1756534041.009046 155.28835694227658 53.61792279859494 14.97 0.7250056972416344 -0.6876030156677444 0.020056247666356018 -0.034155215433973346
1756534041.019193 155.2894936238887 53.58770026081282 14.97 0.7248854105571005 -0.687691756527161 0.020485464461406987 -0.0346631693855633
1756534041.029356 155.2900132777614 53.55819483075567 14.97 0.7248462191723415 -0.6877279621712561 0.0209553875504285 -0.03448304412235864
1756534041.039526 155.29053293109945 53.528689400238505 14.97 0.7247403371892585 -0.6878132825114996 0.021667737674418455 -0.03456647502463204
1756534041.049671 155.2910525849721 53.49918397018135 14.97 0.7248545824323451 -0.6876787722748058 0.02210623415815684 -0.03456956610649186
1756534041.059843 155.29157223884482 53.46967854012421 14.97 0.7246342788519432 -0.687884361032126 0.02259848950408582 -0.03477895962046283
1756534041.070069 155.29209189218287 53.440173109607024 14.97 0.7246641095362413 -0.6878313573822868 0.023414628541395508 -0.03466565046203322
1756534041.080249 155.29261154605558 53.4106676795499 14.97 0.7246128783287565 -0.6878651830374161 0.023720126991789173 -0.034857167132602326
1756534041.090338 155.29229066979659 53.380439024251935 14.97 0.7245169172519249 -0.6879522715860354 0.024478457597274912 -0.03460800122861199
1756534041.100637 155.29135276526347 53.350927476218914 14.97 0.7245452997408087 -0.6878802374601821 0.025069824699175115 -0.0350198718555308
1756534041.110721 155.29041486019574 53.32141592772585 14.97 0.7244173514849033 -0.6880099955859164 0.025665577315317732 -0.03468465053214221
1756534041.120935 155.28947695409263 53.29190438151747 14.97 0.724399434174371 -0.6880097658442894 0.026172266073630924 -0.03468478570365413
1756534041.131087 155.28915607886898 53.26167572393484 14.97 0.7243552654460315 -0.6880203798388763 0.026878944178464072 -0.034855827444327095
1756534041.141233 155.28821817330055 53.232164178186515 14.97 0.7241975213535169 -0.6881681438755894 0.027305357249815646 -0.03488514419790396
1756534041.151359 155.28666324102804 53.20336973787848 14.97 0.7240392203744473 -0.6883123783758957 0.028120797730297294 -0.034677051043767594
1756534041.161481 155.2847874314272 53.14434664135238 14.97 0.7235100682377731 -0.6888084965992982 0.029420348268514654 -0.03479194273027912
1756534041.171628 155.28384952532406 53.114835095143995 14.97 0.7231518051636016 -0.6891363564762333 0.03003089127525173 -0.0352234927356788
1756534041.181759 155.2829116213257 53.08532354757105 14.97 0.7228139348696418 -0.6894790490305179 0.030433142437462608 -0.03510669946917535
1756534041.191883 155.28135668905313 53.056529107262996 14.97 0.7222392547960986 -0.6900261782684496 0.031058857380970015 -0.03563256255172631
1756534041.202121 155.28041878241538 53.02701756059458 14.97 0.7219240257091786 -0.6903211607160534 0.03192799747600435 -0.035538699310278886
1756534041.212258 155.2780233194765 52.997499894585665 14.97 0.7214431170076578 -0.6907729330321905 0.03252719733568161 -0.03598006873069574
1756534041.222405 155.27708541547807 52.96798834701271 14.97 0.7208458744338748 -0.6913722389759147 0.03305755073172157 -0.035956234851730474
1756534041.232524 155.27553048320556 52.939193906704666 14.97 0.720254112069554 -0.6919100541478251 0.03405473433602737 -0.0365344506644696
1756534041.242654 155.273975549363 52.91039946822128 14.97 0.7198546055982801 -0.692311994767381 0.03433433304428662 -0.03653220872817154
1756534041.252839 155.2724206165558 52.881605027453176 14.97 0.7190542202418685 -0.6930831177860987 0.035396217252411794 -0.0366596235179714
1756534041.262955 155.2700251525816 52.85208736372897 14.97 0.7185099804290007 -0.6935840308745944 0.03592846780009229 -0.037332898912412836
1756534041.273293 155.26847022030904 52.82329292342092 14.97 0.7178332738773312 -0.6942436469115839 0.036772797604354084 -0.03726809619239825
1756534041.283429 155.26691528646654 52.79449848493752 14.97 0.7171219767272894 -0.6949373033912352 0.03730508157026703 -0.03750394298069802
1756534041.293561 155.265360354194 52.765704044629494 14.97 0.7164619231160058 -0.6955504048096601 0.03825935153219174 -0.03779112480952183
1756534041.303749 155.26234786194567 52.7369034881702 14.97 0.7156653944701331 -0.6963164078310957 0.03879999907533331 -0.03822385923559269
1756534041.313878 155.26079292967316 52.708109047862166 14.97 0.7149714423563408 -0.6969995052057816 0.039568407657126006 -0.03797193007036652
1756534041.324082 155.25862096809118 52.68003171710375 14.97 0.7141284219292598 -0.6977659442440256 0.040382824601437085 -0.03889102111385038
1756534041.334211 155.25706603581864 52.651237276795705 14.97 0.713329148610199 -0.6985648109974502 0.04093521396972696 -0.03863986071918509
1756534041.344377 155.2555111035461 52.62244283648767 14.959999999999999 0.7124945945637128 -0.6993392388556142 0.041875496656494184 -0.039019539901346496
1756534041.354532 155.25479669983525 52.59437162324508 14.959999999999999 0.7116890768772632 -0.7001133926019507 0.04227282486313688 -0.039406898267514784
1756534041.364719 155.2532417675627 52.565577182937034 14.959999999999999 0.7106308590309688 -0.7011183639532825 0.04325399099415602 -0.03957163357074636
1756534041.374897 155.2519103366471 52.53822307787947 14.959999999999999 0.7098658300833635 -0.7018698203158689 0.04357335870113047 -0.03963106131975479
1756534041.385132 155.25035540490924 52.50942863803149 14.959999999999999 0.7089116103811819 -0.7027453289818916 0.04447250710869455 -0.0401936235286086
1756534041.395250 155.2481834427926 52.48135130681301 14.959999999999999 0.7078617427491651 -0.7037595547579145 0.045011478474265135 -0.04035107240975771
1756534041.405531 155.24685201344695 52.453997199930804 14.959999999999999 0.7069250557237492 -0.7046355222440256 0.04583979216466944 -0.04055193998027031
1756534041.415657 155.24529707960443 52.425202761447416 14.959999999999999 0.705862523576156 -0.7056230638455355 0.046539261508615364 -0.041088766325759356
1756534041.425839 155.24396564868883 52.397848656389854 14.959999999999999 -0.7048806092542773 0.7065617184393629 -0.04729223812161594 0.040954962419488546
1756534041.436026 155.24179368867686 52.369771323806795 14.959999999999999 -0.7037244796374473 0.707641269930353 -0.04793768507603959 0.04144476082584715
1756534041.446237 155.23962172709486 52.34169399304837 14.959999999999999 -0.7026463798496143 0.7086656596337336 -0.04845658738199034 0.041629399219882623
1756534041.456398 155.23683273777345 52.31433377001494 14.959999999999999 -0.7014654833937763 0.7097547102941747 -0.04934567103903492 0.04194557869519984
1756534041.466583 155.23550130685783 52.28697966495738 14.959999999999999 -0.7003288442236867 0.7108356737213176 -0.04996076325725394 0.04190557299725821
1756534041.476784 155.23332934684584 52.25890233237429 14.959999999999999 -0.6991309908645787 0.7119270520844581 -0.05065714970111927 0.042539197303240905
1756534041.487031 155.23054035752443 52.23154210934085 14.959999999999999 -0.6978363208824866 0.7131530256289353 -0.051233877343822405 0.0425713648572423
1756534041.497215 155.22775136820303 52.20418188630742 14.959999999999999 -0.6966031631919573 0.7142624429118626 -0.05228360307466092 0.0428907976851573
1756534041.507449 155.22557940819104 52.17610455372434 14.959999999999999 -0.6953179812745924 0.715474261837824 -0.052647078044675596 0.04310186466040931
1756534041.517553 155.22363094953596 52.14946755639177 14.950000000000001 -0.6939469706693467 0.7167378064563479 -0.05342806542698803 0.04324304013028194
1756534041.527738 155.22084195967992 52.12210733289828 14.950000000000001 -0.6926309594116786 0.7179223825702776 -0.054247292363836824 0.0436696455248468
1756534041.537856 155.2174359431537 52.09546421804988 14.950000000000001 -0.6912875527308917 0.7191619604921793 -0.054861756824677484 0.043792484041098076
1756534041.548045 155.2146469538323 52.06810399501642 14.950000000000001 -0.6897404435386933 0.7205694764900304 -0.05545944273884148 0.0442944726690278
1756534041.558286 155.21185796451087 52.04074377198299 14.950000000000001 -0.6883772116312882 0.7218024842304048 -0.05646545933394387 0.04415472984580059
1756534041.568557 155.20845194691535 52.01410065621447 14.950000000000001 -0.6869979240595788 0.7230171308506098 -0.057128479983461905 0.04490453884810232
1756534041.578700 155.20566295759392 51.98674043318104 14.950000000000001 -0.6853319763588616 0.7245705524544476 -0.057575761550461894 0.044750736058729396
1756534041.588804 155.1988509240069 51.933454203024155 14.950000000000001 -0.6824232328334577 0.7271543763436434 -0.05894530038697262 0.04550270119134619
1756534041.598916 155.19544490694602 51.90681108771568 14.950000000000001 -0.6806536479063698 0.728725112309679 -0.059918658313759025 0.04560785751245513
1756534041.609132 155.19119835921884 51.87944474670637 14.950000000000001 -0.679122565571908 0.7300659483126803 -0.060517258060877474 0.04619430183615327
1756534041.619341 155.18717531441854 51.8535187391229 14.950000000000001 -0.6775406692533898 0.7314659116112827 -0.06128849110659906 0.0462599450520672
1756534041.629480 155.18376929735768 51.82687562381441 14.950000000000001 -0.67575568549838 0.733033042980322 -0.06193354549570629 0.04670168474429016
1756534041.639663 155.17974625255738 51.80094961623093 14.950000000000001 -0.6741779893782113 0.7344275060504397 -0.0627396414395277 0.04651896802943261
1756534041.649860 155.17488267552073 51.77430038477124 14.950000000000001 -0.6725145614488446 0.735852371651359 -0.06335981740086609 0.04723330724464868
1756534041.660116 155.17147666002987 51.74765726763811 14.950000000000001 -0.6707193215075641 0.7374489036873989 -0.06391909496791953 0.04710685199807659
1756534041.670301 155.16683658592012 51.72244836960425 14.950000000000001 -0.6689772658204717 0.738912201271414 -0.06500696616499421 0.04745809707123397
1756534041.680446 155.16281354111985 51.69652236202078 14.950000000000001 -0.6673386663544958 0.7403643825403784 -0.06524127111877959 0.04757375323235529
1756534041.690860 155.1579499640832 51.66987313056107 14.950000000000001 -0.6654154613581278 0.7419963251138095 -0.06629894144482128 0.04762528389887205
1756534041.700972 155.1539269192829 51.6439471229776 14.94 -0.6637622245014723 0.7434047811234676 -0.06680279454897416 0.04802527842786386
1756534041.711069 155.14844631607681 51.61801499741823 14.94 -0.6619078663379683 0.744996380884755 -0.06754709422209415 0.04791407946196106
1756534041.721198 155.14380624196707 51.592806099384354 14.94 -0.6599737541248674 0.7466452015257017 -0.06799816299780673 0.04828909539323937
1756534041.731322 155.13832563929566 51.56687397428504 14.94 -0.6583102046944821 0.7480430777423638 -0.06878902686767743 0.04824207727118537
1756534041.741524 155.13368556465122 51.541665075791116 14.94 -0.6563323720422353 0.7496790095817856 -0.06952479148482811 0.048739135926659356
1756534041.751689 155.12820496144516 51.51573295023176 14.94 -0.6544198386632869 0.7513235261727301 -0.06992013467614952 0.048567566854452356
1756534041.761871 155.12356488733542 51.490524052197905 14.94 -0.6524956984190899 0.7528763364174567 -0.07087505477953959 0.04902358837549395
1756534041.772005 155.11746725692456 51.46530903482357 14.94 -0.6506809165878884 0.7544080959602196 -0.07126967052808075 0.04902452040398123
1756534041.782174 155.111369624409 51.440094018813824 14.94 -0.6485983961356695 0.7561273612631887 -0.07203982574973353 0.049008137950269474
1756534041.792304 155.1067295513346 51.41488511849527 14.94 -0.6466982499842954 0.7576971459749284 -0.07235937515393666 0.04940171329042957
