# TUM trajectory format
# timestamp x y z qx qy qz qw
1756435230.101715 0.0 0.0 0.0 0.9999985017396005 1.8094265695971562e-07 -0.00010471959860494099 0.001727875090222202
1756435230.111898 0.0 0.0 0.0 0.9999987619902889 -6.119611049628621e-05 6.971712931684839e-05 0.0015707999387108281
1756435230.122082 0.0006492734136360199 0.0008988833225508547 0.0 0.9999989546197888 -0.0001748058339456619 0.00019173775628118835 0.0014224763206952453
1756435230.132225 0.0014161677652710907 0.0003449470094693375 0.0 0.9999989527430112 -0.00030574911075641946 0.00022646610482817097 0.0013963321472399938
1756435230.142333 0.002065441178907111 0.0012438303320201922 0.0 0.999998731470474 -0.0003842400304705727 0.0001739429665200974 0.001535956017042017
1756435230.152510 0.0028323316279109693 0.0006898968378525716 0.0 0.9999982049023358 -0.00034007907243067194 -0.00014025870425548443 0.0018587269370098096
1756435230.162724 0.0028323316279109693 0.0006898968378525716 0.0 0.9999981515730323 -0.00023517282974708763 -0.00023606520591174925 0.0018936254850583094
1756435230.172885 0.0035992240282304334 0.00013596193422800288 0.0 0.9999982693369253 -0.00013920831686530533 -0.00022714951091404932 0.001841289574861203
1756435230.183116 0.0042484974418664535 0.0010348452567788572 0.0 0.9999985772154544 -5.2227523059053054e-05 -7.86278914564287e-05 0.0016842378120675292
1756435230.193302 0.0042484974418664535 0.0010348452567788572 0.0 0.9999988692158759 -6.119124317325805e-05 6.972140144141896e-05 0.0015009868512892031
1756435230.203449 0.005015391793501524 0.00048090894369733983 0.0 0.999998958032767 -0.00010494445396710557 0.00015692959858608444 0.0014311859218904856
1756435230.213544 0.005015391793501524 0.00048090894369733983 0.0 0.9999989037484176 -0.0001573846883206819 0.00020921036380938866 0.0014573822582487832
1756435230.223682 0.006431557607457009 0.0008258573626236262 -0.009999999999999787 0.9999986165841154 -0.0001834464311551957 0.00011314398843259667 0.0016493561471518103
1756435230.233918 0.006431557607457009 0.0008258573626236262 -0.009999999999999787 0.9999983653943494 -0.00019193884288939213 -2.652502734022185e-05 0.001797683101367632
1756435230.244075 0.006431557607457009 0.0008258573626236262 -0.009999999999999787 0.9999982886128546 -0.00011318911075774926 -0.00013983499338315674 0.0018413054504868485
1756435230.254261 0.006431557607457009 0.0008258573626236262 -0.009999999999999787 0.9999983161807213 -8.693207460206231e-05 -0.00018341842744026184 0.0018238520271923009
1756435230.264390 0.007198450007776473 0.0002719224589990575 -0.009999999999999787 0.9999985308002887 -4.34540522661488e-05 -0.00010479423287837574 0.001710417252706746
1756435230.274611 0.007847723421412493 0.0011708057815499116 -0.009999999999999787 0.9999988013986174 -8.736071343171669e-05 6.095165752370804e-05 0.0015446210958489316
1756435230.284806 0.007847723421412493 0.0011708057815499116 -0.009999999999999787 0.9999989370765922 -0.00017474635435083013 0.00014810152054514064 0.0014399219900162602
1756435230.294962 0.008614615821731958 0.0006168708779253425 -0.009999999999999787 0.9999989041345226 -0.0002795413872408969 0.000200310551894729 0.0014399520997379948
1756435230.305158 0.009263889235367978 0.001515754200476197 -0.009999999999999787 0.9999986370237436 -0.0003580162226020289 0.0001390516425817854 0.0016057520606043228
1756435230.315315 0.010030783587003048 0.0009618178873946797 -0.009999999999999787 0.9999983757538983 -0.0003752144309544732 -1.811474054188562e-05 0.0017627749579278995
1756435230.325485 0.010030783587003048 0.0009618178873946797 -0.009999999999999787 0.9999981412123091 -0.00032257133843121427 -0.0001664174151747583 0.0018936274454553104
1756435230.335636 0.010030783587003048 0.0009618178873946797 -0.009999999999999787 0.9999980826209219 -0.0002264042986477941 -0.00025350984431195793 0.001928530096227257
1756435230.345766 0.010030783587003048 0.0009618178873946797 -0.009999999999999787 0.9999982024387597 -0.00013918401430881356 -0.00023588100064369589 0.0018761948761067896
1756435230.355897 0.009263889235367978 0.001515754200476197 -0.009999999999999787 0.9999985752003169 -6.092476124058009e-05 -9.609585686694091e-05 0.0016842360571209035
1756435230.366128 0.010030783587003048 0.0009618178873946797 -0.009999999999999787 0.999998869711793 -6.98916825486889e-05 5.22550300735034e-05 0.00150098624279804
1756435230.376302 0.010030783587003048 0.0009618178873946797 -0.009999999999999787 0.9999989311457013 -0.00013111446224989048 0.0001481632046694929 0.0014486421634851642
1756435230.386469 0.010030783587003048 0.0009618178873946797 -0.009999999999999787 0.999998842350981 -0.00019232457996509972 0.00022660605143748634 0.0014922994509514323
1756435230.396625 0.010030783587003048 0.0009618178873946797 -0.009999999999999787 0.999998609571393 -0.00021835296778570886 0.00011308641497306568 0.0016493600956172182
1756435230.406736 0.010030783587003048 0.0009618178873946797 -0.009999999999999787 0.999998386688757 -0.000235541395849064 -4.4052618893923426e-05 0.001780224564769658
1756435230.416855 0.009381510173367028 6.293456484382509e-05 -0.009999999999999787 0.9999981718296261 -0.00018289567780455435 -0.00019233290426154474 0.0018936458566665365
1756435230.427014 0.009381510173367028 6.293456484382509e-05 -0.009999999999999787 0.9999982443497972 -0.00013926923682891927 -0.0001922454168944819 0.0018587477243534002
1756435230.437223 0.009381510173367028 6.293456484382509e-05 -0.009999999999999787 0.9999984835530049 -7.835784089153495e-05 -0.00010485598907921606 0.0017365934933274568
1756435230.447389 0.009381510173367028 6.293456484382509e-05 -0.009999999999999787 0.9999988268321626 -9.609961259428171e-05 6.966649121568492e-05 0.001527169192697594
1756435230.457549 0.009381510173367028 6.293456484382509e-05 -0.009999999999999787 0.9999989272183504 -0.00016600836848315148 0.0001393860005350118 0.0014486458893631618
