# TUM trajectory format
# timestamp x y z qx qy qz qw
1756532998.208734 25.504611468950962 9.97230330134959 7.98 -0.15514282730520526 0.9760354443382299 0.01982166114703301 0.15130306104171765
1756532998.218856 25.47598102371832 9.962255005380783 7.98 -0.15520184078765975 0.9760623153839627 0.01947557928714137 0.15111401958405465
1756532998.229088 25.44735057848567 9.952206709411975 7.969999999999999 -0.15511444835797467 0.9761810563070809 0.019377466441428053 0.15044788802806242
1756532998.239238 25.41784049506108 9.941483296954825 7.969999999999999 -0.15510911144631379 0.976242060270637 0.01876999767331089 0.15013424157140537
1756532998.249435 25.38833041017093 9.930759886407216 7.969999999999999 -0.15503220121608705 0.9763345047705612 0.01846445745263709 0.14964964146798893
1756532998.259656 25.358820326186787 9.920036473520618 7.969999999999999 -0.15492597989112222 0.9764485508637262 0.018144485240263006 0.1490535002147578
1756532998.269822 25.329310243668207 9.909313058724475 7.969999999999999 -0.15494720864997702 0.9765307396840317 0.01775528018062275 0.14853897471521063
1756532998.280022 25.29834453632647 9.898665005094761 7.960000000000001 -0.15504000962823783 0.9766101376300784 0.01754318002803193 0.14794414935082528
1756532998.290191 25.267954814150386 9.88726647571982 7.960000000000001 -0.15501761420301222 0.9767303446478712 0.017397903345358574 0.1471892866007656
1756532998.300400 25.236989106249105 9.876618421660657 7.960000000000001 -0.154810009610249 0.9768287331568372 0.01691029385577383 0.14681120177082724
1756532998.310519 25.205143763086994 9.865295247294075 7.960000000000001 -0.15511868398438444 0.9769304626227963 0.016776598446916147 0.1458204746361527
1756532998.320758 25.173298416993767 9.85397207674657 7.960000000000001 -0.15506120429098172 0.9770301516293972 0.016677807273848672 0.14522381511103452
1756532998.330874 25.141453072366097 9.842648904289526 7.960000000000001 -0.1549760064879673 0.977142903805965 0.016195374333321164 0.14460944922407967
1756532998.341063 25.10815210528684 9.831401088750376 7.960000000000001 -0.1550209702635169 0.9772301353077818 0.016216034559903555 0.143968057735195
1756532998.351259 25.07542712044212 9.81940280128508 7.960000000000001 -0.1552922055888953 0.977353407163208 0.01618125896197159 0.14283842357086773
1756532998.361420 25.042126151897307 9.80815498765547 7.960000000000001 -0.15526433293220993 0.9773975696964231 0.015830181288768175 0.14260569073850612
1756532998.371601 24.976100201438893 9.784908882741487 7.960000000000001 -0.15539246092003992 0.9776421602636943 0.01565299086487446 0.14079763293867983
1756532998.381771 24.941919594142586 9.77298595219409 7.960000000000001 -0.15549526950230003 0.9777234005481372 0.01542269686584582 0.14014390320088177
1756532998.391955 24.907738988311838 9.76106301973715 7.960000000000001 -0.15554408934444872 0.9778244888993521 0.0154323752638403 0.13938130065558618
1756532998.402134 24.874438019767027 9.749815206107542 7.960000000000001 -0.15543736878253897 0.9779922170979279 0.015118452975754773 0.138354183389807
1756532998.412329 24.83937777518479 9.737217156732815 7.960000000000001 -0.1558460947692842 0.9780137357097699 0.01518617264411094 0.13773346604441078
1756532998.422549 24.805197167888487 9.725294226185415 7.960000000000001 -0.15577459502523713 0.9781429375617193 0.015149465823375568 0.13689836714921158
